source_file,freesound_id,freesound_url,freesound_name,uploader,recordist,source_licence,source_licence_url,pack,good_sounds_id,waveform_match_r,runner_up_r,checked
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_11.flac,359191,https://freesound.org/people/MTG/sounds/359191/,Sax Tenor - F#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4975,0.9976,0.8059,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_12.flac,359192,https://freesound.org/people/MTG/sounds/359192/,Sax Tenor - G3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4976,0.9936,0.4974,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_13.flac,359193,https://freesound.org/people/MTG/sounds/359193/,Sax Tenor - G#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4977,0.9973,0.3847,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_14.flac,359194,https://freesound.org/people/MTG/sounds/359194/,Sax Tenor - A3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4978,0.9979,0.6763,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_15.flac,359195,https://freesound.org/people/MTG/sounds/359195/,Sax Tenor - A#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4979,0.9959,0.3876,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_16.flac,359196,https://freesound.org/people/MTG/sounds/359196/,Sax Tenor - B3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4980,0.9979,0.3452,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_17.flac,359197,https://freesound.org/people/MTG/sounds/359197/,Sax Tenor - C4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4981,1.0,0.2479,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_18.flac,359198,https://freesound.org/people/MTG/sounds/359198/,Sax Tenor - C#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4982,0.9995,0.7705,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_19.flac,359199,https://freesound.org/people/MTG/sounds/359199/,Sax Tenor - D4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4983,0.9937,0.5295,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_20.flac,359200,https://freesound.org/people/MTG/sounds/359200/,Sax Tenor - D#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4984,0.9981,0.5074,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_21.flac,359201,https://freesound.org/people/MTG/sounds/359201/,Sax Tenor - E4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4985,0.9968,0.225,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_22.flac,359202,https://freesound.org/people/MTG/sounds/359202/,Sax Tenor - F4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4986,0.9968,0.5926,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_23.flac,359203,https://freesound.org/people/MTG/sounds/359203/,Sax Tenor - F#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4987,0.9992,0.5748,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_24.flac,359204,https://freesound.org/people/MTG/sounds/359204/,Sax Tenor - G4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4988,0.9994,0.604,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_25.flac,359205,https://freesound.org/people/MTG/sounds/359205/,Sax Tenor - G#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4989,0.997,0.2911,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_26.flac,359206,https://freesound.org/people/MTG/sounds/359206/,Sax Tenor - A4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4990,0.999,0.2127,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_27.flac,359207,https://freesound.org/people/MTG/sounds/359207/,Sax Tenor - A#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4991,0.9722,0.4216,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_28.flac,359208,https://freesound.org/people/MTG/sounds/359208/,Sax Tenor - B4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4992,0.9872,0.352,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_29.flac,359209,https://freesound.org/people/MTG/sounds/359209/,Sax Tenor - C5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4993,0.9963,0.3258,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_30.flac,359210,https://freesound.org/people/MTG/sounds/359210/,Sax Tenor - C#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4994,0.9956,0.5309,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_31.flac,359244,https://freesound.org/people/MTG/sounds/359244/,Sax Tenor - D5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5028,0.9969,0.1159,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_32.flac,359245,https://freesound.org/people/MTG/sounds/359245/,Sax Tenor - D#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5029,1.0,0.1894,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_f_33.flac,359246,https://freesound.org/people/MTG/sounds/359246/,Sax Tenor - E5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5030,0.9991,0.3718,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_01.flac,359214,https://freesound.org/people/MTG/sounds/359214/,Sax Tenor - G#2,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4998,0.9973,0.3578,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_02.flac,359215,https://freesound.org/people/MTG/sounds/359215/,Sax Tenor - A2,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4999,0.9985,0.6313,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_03.flac,359216,https://freesound.org/people/MTG/sounds/359216/,Sax Tenor - A#2,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5000,0.9988,0.2895,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_04.flac,359217,https://freesound.org/people/MTG/sounds/359217/,Sax Tenor - B2,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5001,0.9966,0.5406,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_05.flac,359218,https://freesound.org/people/MTG/sounds/359218/,Sax Tenor - C3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5002,0.9973,0.4023,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_06.flac,359219,https://freesound.org/people/MTG/sounds/359219/,Sax Tenor - C#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5003,0.9991,0.7575,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_07.flac,359220,https://freesound.org/people/MTG/sounds/359220/,Sax Tenor - D3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5004,0.9987,0.7472,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_08.flac,359221,https://freesound.org/people/MTG/sounds/359221/,Sax Tenor - D#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5005,0.995,0.529,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_09.flac,359222,https://freesound.org/people/MTG/sounds/359222/,Sax Tenor - E3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5006,0.9986,0.5461,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_10.flac,359223,https://freesound.org/people/MTG/sounds/359223/,Sax Tenor - F3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5007,0.9979,0.3311,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_11.flac,359224,https://freesound.org/people/MTG/sounds/359224/,Sax Tenor - F#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5008,0.9971,0.5238,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_12.flac,359225,https://freesound.org/people/MTG/sounds/359225/,Sax Tenor - G3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5009,0.9966,0.4681,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_13.flac,359226,https://freesound.org/people/MTG/sounds/359226/,Sax Tenor - G#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5010,0.9993,0.3036,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_14.flac,359227,https://freesound.org/people/MTG/sounds/359227/,Sax Tenor - A3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5011,0.9981,0.8411,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_15.flac,359228,https://freesound.org/people/MTG/sounds/359228/,Sax Tenor - A#3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5012,0.9957,0.5783,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_16.flac,359229,https://freesound.org/people/MTG/sounds/359229/,Sax Tenor - B3,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5013,0.996,0.4433,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_17.flac,359230,https://freesound.org/people/MTG/sounds/359230/,Sax Tenor - C4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5014,1.0,0.4119,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_18.flac,359231,https://freesound.org/people/MTG/sounds/359231/,Sax Tenor - C#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5015,0.9995,0.7466,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_19.flac,359232,https://freesound.org/people/MTG/sounds/359232/,Sax Tenor - D4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5016,0.9842,0.7721,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_20.flac,359233,https://freesound.org/people/MTG/sounds/359233/,Sax Tenor - D#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5017,0.9979,0.2993,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_21.flac,359234,https://freesound.org/people/MTG/sounds/359234/,Sax Tenor - E4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5018,0.9965,0.282,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_22.flac,359235,https://freesound.org/people/MTG/sounds/359235/,Sax Tenor - F4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5019,0.9994,0.4545,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_23.flac,359236,https://freesound.org/people/MTG/sounds/359236/,Sax Tenor - F#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5020,0.9991,0.4775,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_24.flac,359237,https://freesound.org/people/MTG/sounds/359237/,Sax Tenor - G4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5021,0.9987,0.5947,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_25.flac,359238,https://freesound.org/people/MTG/sounds/359238/,Sax Tenor - G#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5022,0.9981,0.4864,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_26.flac,359239,https://freesound.org/people/MTG/sounds/359239/,Sax Tenor - A4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5023,0.9974,0.2876,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_27.flac,359240,https://freesound.org/people/MTG/sounds/359240/,Sax Tenor - A#4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5024,0.9824,0.196,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_28.flac,359241,https://freesound.org/people/MTG/sounds/359241/,Sax Tenor - B4,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5025,0.9949,0.4274,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_29.flac,359242,https://freesound.org/people/MTG/sounds/359242/,Sax Tenor - C5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5026,0.9982,0.3636,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_30.flac,359243,https://freesound.org/people/MTG/sounds/359243/,Sax Tenor - C#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,5027,0.997,0.3612,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_31.flac,359211,https://freesound.org/people/MTG/sounds/359211/,Sax Tenor - D5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4995,0.998,0.1363,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_32.flac,359212,https://freesound.org/people/MTG/sounds/359212/,Sax Tenor - D#5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4996,0.9944,0.0963,2026-09-24
sfzinstruments/MTG.SoloSax/MTG Solo Saxophones/Samples/ten_p_33.flac,359213,https://freesound.org/people/MTG/sounds/359213/,Sax Tenor - E5,MTG,"Music Technology Group, Universitat Pompeu Fabra (good-sounds.org)",CC-BY-3.0,http://creativecommons.org/licenses/by/3.0/,https://freesound.org/people/MTG/packs/20247/,4997,0.9985,0.382,2026-09-24
