freesound_id,url,name,uploader,pack,licence_url,uploaded,description,checked
359241,https://freesound.org/people/MTG/sounds/359241/,Sax Tenor - B4,MTG,20247 Sax Tenor single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_tenor note::B octave::4 midi note::59 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5025",2026-09-24
359242,https://freesound.org/people/MTG/sounds/359242/,Sax Tenor - C5,MTG,20247 Sax Tenor single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_tenor note::C octave::5 midi note::60 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5026",2026-09-24
359243,https://freesound.org/people/MTG/sounds/359243/,Sax Tenor - C#5,MTG,20247 Sax Tenor single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_tenor note::C# octave::5 midi note::61 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5027",2026-09-24
359244,https://freesound.org/people/MTG/sounds/359244/,Sax Tenor - D5,MTG,20247 Sax Tenor single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_tenor note::D octave::5 midi note::62 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5028",2026-09-24
359245,https://freesound.org/people/MTG/sounds/359245/,Sax Tenor - D#5,MTG,20247 Sax Tenor single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_tenor note::D# octave::5 midi note::63 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5029",2026-09-24
359246,https://freesound.org/people/MTG/sounds/359246/,Sax Tenor - E5,MTG,20247 Sax Tenor single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_tenor note::E octave::5 midi note::64 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5030",2026-09-24
359630,https://freesound.org/people/MTG/sounds/359630/,Sax Soprano - G#3,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G# octave::3 midi note::44 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5539",2026-09-24
359631,https://freesound.org/people/MTG/sounds/359631/,Sax Soprano - A3,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A octave::3 midi note::45 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5540",2026-09-24
359632,https://freesound.org/people/MTG/sounds/359632/,Sax Soprano - A#3,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A# octave::3 midi note::46 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5541",2026-09-24
359633,https://freesound.org/people/MTG/sounds/359633/,Sax Soprano - B3,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::B octave::3 midi note::47 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5542",2026-09-24
359634,https://freesound.org/people/MTG/sounds/359634/,Sax Soprano - C4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C octave::4 midi note::48 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5543",2026-09-24
359635,https://freesound.org/people/MTG/sounds/359635/,Sax Soprano - C#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C# octave::4 midi note::49 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5544",2026-09-24
359636,https://freesound.org/people/MTG/sounds/359636/,Sax Soprano - D4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D octave::4 midi note::50 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5545",2026-09-24
359637,https://freesound.org/people/MTG/sounds/359637/,Sax Soprano - D#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D# octave::4 midi note::51 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5546",2026-09-24
359638,https://freesound.org/people/MTG/sounds/359638/,Sax Soprano - E4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::E octave::4 midi note::52 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5547",2026-09-24
359639,https://freesound.org/people/MTG/sounds/359639/,Sax Soprano - F4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::F octave::4 midi note::53 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5548",2026-09-24
359640,https://freesound.org/people/MTG/sounds/359640/,Sax Soprano - F#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::F# octave::4 midi note::54 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5549",2026-09-24
359641,https://freesound.org/people/MTG/sounds/359641/,Sax Soprano - G4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G octave::4 midi note::55 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5550",2026-09-24
359642,https://freesound.org/people/MTG/sounds/359642/,Sax Soprano - G#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G# octave::4 midi note::56 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5551",2026-09-24
359643,https://freesound.org/people/MTG/sounds/359643/,Sax Soprano - A4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A octave::4 midi note::57 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5552",2026-09-24
359644,https://freesound.org/people/MTG/sounds/359644/,Sax Soprano - A#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A# octave::4 midi note::58 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5553",2026-09-24
359645,https://freesound.org/people/MTG/sounds/359645/,Sax Soprano - B4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::B octave::4 midi note::59 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5554",2026-09-24
359646,https://freesound.org/people/MTG/sounds/359646/,Sax Soprano - C5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C octave::5 midi note::60 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5555",2026-09-24
359647,https://freesound.org/people/MTG/sounds/359647/,Sax Soprano - C#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C# octave::5 midi note::61 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5556",2026-09-24
359648,https://freesound.org/people/MTG/sounds/359648/,Sax Soprano - D5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D octave::5 midi note::62 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5557",2026-09-24
359649,https://freesound.org/people/MTG/sounds/359649/,Sax Soprano - D#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D# octave::5 midi note::63 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5558",2026-09-24
359650,https://freesound.org/people/MTG/sounds/359650/,Sax Soprano - E5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::E octave::5 midi note::64 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5559",2026-09-24
359651,https://freesound.org/people/MTG/sounds/359651/,Sax Soprano - F5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::F octave::5 midi note::65 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5560",2026-09-24
359652,https://freesound.org/people/MTG/sounds/359652/,Sax Soprano - F#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::F# octave::5 midi note::66 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5561",2026-09-24
359653,https://freesound.org/people/MTG/sounds/359653/,Sax Soprano - G5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G octave::5 midi note::67 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5562",2026-09-24
359654,https://freesound.org/people/MTG/sounds/359654/,Sax Soprano - G#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G# octave::5 midi note::68 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5563",2026-09-24
359655,https://freesound.org/people/MTG/sounds/359655/,Sax Soprano - A5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A octave::5 midi note::69 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5564",2026-09-24
359656,https://freesound.org/people/MTG/sounds/359656/,Sax Soprano - A#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A# octave::5 midi note::70 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5565",2026-09-24
359657,https://freesound.org/people/MTG/sounds/359657/,Sax Soprano - B5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::B octave::5 midi note::71 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5566",2026-09-24
359658,https://freesound.org/people/MTG/sounds/359658/,Sax Soprano - C6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C octave::6 midi note::72 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5567",2026-09-24
359659,https://freesound.org/people/MTG/sounds/359659/,Sax Soprano - C#6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C# octave::6 midi note::73 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5568",2026-09-24
359660,https://freesound.org/people/MTG/sounds/359660/,Sax Soprano - D6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D octave::6 midi note::74 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5569",2026-09-24
359661,https://freesound.org/people/MTG/sounds/359661/,Sax Soprano - D#6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D# octave::6 midi note::75 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5570",2026-09-24
359662,https://freesound.org/people/MTG/sounds/359662/,Sax Soprano - E6,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::E octave::6 midi note::76 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5571",2026-09-24
359663,https://freesound.org/people/MTG/sounds/359663/,Sax Soprano - G#3,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G# octave::3 midi note::44 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5572",2026-09-24
359664,https://freesound.org/people/MTG/sounds/359664/,Sax Soprano - A3,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A octave::3 midi note::45 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5573",2026-09-24
359665,https://freesound.org/people/MTG/sounds/359665/,Sax Soprano - A#3,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A# octave::3 midi note::46 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5574",2026-09-24
359666,https://freesound.org/people/MTG/sounds/359666/,Sax Soprano - B3,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::B octave::3 midi note::47 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5575",2026-09-24
359667,https://freesound.org/people/MTG/sounds/359667/,Sax Soprano - C4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C octave::4 midi note::48 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5576",2026-09-24
359668,https://freesound.org/people/MTG/sounds/359668/,Sax Soprano - C#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C# octave::4 midi note::49 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5577",2026-09-24
359669,https://freesound.org/people/MTG/sounds/359669/,Sax Soprano - D4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D octave::4 midi note::50 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5578",2026-09-24
359670,https://freesound.org/people/MTG/sounds/359670/,Sax Soprano - D#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D# octave::4 midi note::51 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5579",2026-09-24
359671,https://freesound.org/people/MTG/sounds/359671/,Sax Soprano - E4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::E octave::4 midi note::52 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5580",2026-09-24
359672,https://freesound.org/people/MTG/sounds/359672/,Sax Soprano - F4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::F octave::4 midi note::53 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5581",2026-09-24
359673,https://freesound.org/people/MTG/sounds/359673/,Sax Soprano - F#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::F# octave::4 midi note::54 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5582",2026-09-24
359674,https://freesound.org/people/MTG/sounds/359674/,Sax Soprano - G4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G octave::4 midi note::55 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5583",2026-09-24
359675,https://freesound.org/people/MTG/sounds/359675/,Sax Soprano - G#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G# octave::4 midi note::56 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5584",2026-09-24
359676,https://freesound.org/people/MTG/sounds/359676/,Sax Soprano - A4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A octave::4 midi note::57 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5585",2026-09-24
359677,https://freesound.org/people/MTG/sounds/359677/,Sax Soprano - A#4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::A# octave::4 midi note::58 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5586",2026-09-24
359678,https://freesound.org/people/MTG/sounds/359678/,Sax Soprano - B4,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::B octave::4 midi note::59 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5587",2026-09-24
359679,https://freesound.org/people/MTG/sounds/359679/,Sax Soprano - C5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C octave::5 midi note::60 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5588",2026-09-24
359680,https://freesound.org/people/MTG/sounds/359680/,Sax Soprano - C#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::C# octave::5 midi note::61 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5589",2026-09-24
359681,https://freesound.org/people/MTG/sounds/359681/,Sax Soprano - D5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D octave::5 midi note::62 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5590",2026-09-24
359682,https://freesound.org/people/MTG/sounds/359682/,Sax Soprano - D#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::D# octave::5 midi note::63 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5591",2026-09-24
359683,https://freesound.org/people/MTG/sounds/359683/,Sax Soprano - E5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::E octave::5 midi note::64 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5592",2026-09-24
359684,https://freesound.org/people/MTG/sounds/359684/,Sax Soprano - F5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::F octave::5 midi note::65 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5593",2026-09-24
359685,https://freesound.org/people/MTG/sounds/359685/,Sax Soprano - F#5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::F# octave::5 midi note::66 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5594",2026-09-24
359686,https://freesound.org/people/MTG/sounds/359686/,Sax Soprano - G5,MTG,20251 Sax Soprano single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_soprano note::G octave::5 midi note::67 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5595",2026-09-24
